contig	cov_mean_sample_metaspades_perc100_sorted
NODE_17870_length_689_cov_1.711356.0	2.504
NODE_17871_length_689_cov_1.694006.0	2.522
NODE_17872_length_689_cov_1.681388.0	2.514
NODE_17873_length_689_cov_1.654574.0	2.168
NODE_17874_length_689_cov_1.630915.0	2.189
NODE_17875_length_689_cov_1.623028.0	1.810
NODE_17876_length_689_cov_1.594637.0	2.176
NODE_17877_length_689_cov_1.553628.0	2.173
NODE_17878_length_689_cov_1.514196.0	2.157
NODE_17879_length_689_cov_1.465300.0	2.170
NODE_17880_length_689_cov_1.465300.0	2.534
NODE_17881_length_689_cov_1.458991.0	1.814
NODE_17882_length_689_cov_1.397476.0	2.177
NODE_17883_length_689_cov_1.332808.0	1.811
NODE_17884_length_689_cov_1.321767.0	1.839
NODE_17885_length_689_cov_1.301262.0	1.794
NODE_17886_length_689_cov_1.279180.0	1.451
NODE_17887_length_689_cov_1.274448.0	1.808
NODE_17888_length_689_cov_1.239748.0	1.811
NODE_17889_length_689_cov_1.190852.0	1.810
NODE_17890_length_689_cov_1.116719.0	1.448
NODE_17891_length_689_cov_1.110410.0	1.444
NODE_17892_length_689_cov_1.082019.0	1.446
NODE_17893_length_689_cov_1.015773.0	1.446
NODE_17894_length_688_cov_26.793049.0	8.661
NODE_17895_length_688_cov_5.156398.0	6.125
NODE_17896_length_688_cov_3.304897.0	4.352
NODE_17897_length_688_cov_3.039494.0	3.259
NODE_17898_length_688_cov_2.788310.0	3.626
NODE_17899_length_688_cov_2.723539.0	3.618
NODE_17900_length_688_cov_2.527646.0	3.622
NODE_17901_length_688_cov_2.522907.0	3.263
NODE_17902_length_688_cov_2.420221.0	2.904
NODE_17903_length_688_cov_2.410742.0	3.266
NODE_17904_length_688_cov_2.366509.0	2.176
NODE_17905_length_688_cov_2.336493.0	2.900
NODE_17906_length_688_cov_2.296998.0	2.906
NODE_17907_length_688_cov_2.181675.0	2.890
NODE_17908_length_688_cov_2.169036.0	2.884
NODE_17909_length_688_cov_2.162717.0	3.260
NODE_17910_length_688_cov_2.150079.0	2.900
NODE_17911_length_688_cov_2.135861.0	2.539
NODE_17912_length_688_cov_2.075829.0	2.533
NODE_17913_length_688_cov_2.030016.0	2.535
NODE_17914_length_688_cov_2.001580.0	1.808
NODE_17915_length_688_cov_1.913112.0	2.538
NODE_17916_length_688_cov_1.900474.0	2.532
NODE_17917_length_688_cov_1.886256.0	2.536
NODE_17918_length_688_cov_1.848341.0	2.544
NODE_17919_length_688_cov_1.846761.0	2.516
NODE_17920_length_688_cov_1.804107.0	2.529
NODE_17921_length_688_cov_1.800948.0	2.542
NODE_17922_length_688_cov_1.767773.0	2.539
NODE_17923_length_688_cov_1.750395.0	2.536
NODE_17924_length_688_cov_1.745656.0	2.542
NODE_17925_length_688_cov_1.709321.0	2.177
NODE_17926_length_688_cov_1.688784.0	2.536
NODE_17927_length_688_cov_1.680885.0	1.452
NODE_17928_length_688_cov_1.627172.0	1.453
NODE_17929_length_688_cov_1.625592.0	2.173
NODE_17930_length_688_cov_1.597156.0	2.180
NODE_17931_length_688_cov_1.526066.0	2.163
NODE_17932_length_688_cov_1.510269.0	1.817
NODE_17933_length_688_cov_1.491311.0	2.173
NODE_17934_length_688_cov_1.489731.0	2.174
NODE_17935_length_688_cov_1.443918.0	2.173
NODE_17936_length_688_cov_1.409163.0	2.176
NODE_17937_length_688_cov_1.296998.0	2.177
NODE_17938_length_688_cov_1.161137.0	1.808
NODE_17939_length_688_cov_1.131122.0	1.449
NODE_17940_length_688_cov_1.126382.0	1.438
NODE_17941_length_688_cov_1.115324.0	1.426
NODE_17942_length_688_cov_1.048973.0	1.448
NODE_17943_length_687_cov_3.700949.0	4.683
NODE_17944_length_687_cov_3.170886.0	3.990
NODE_17945_length_687_cov_3.026899.0	3.632
NODE_17946_length_687_cov_2.696203.0	3.590
NODE_17947_length_687_cov_2.637658.0	3.250
NODE_17948_length_687_cov_2.571203.0	2.180
NODE_17949_length_687_cov_2.471519.0	3.272
NODE_17950_length_687_cov_2.460443.0	3.262
NODE_17951_length_687_cov_2.397152.0	3.240
NODE_17952_length_687_cov_2.329114.0	2.904
NODE_17953_length_687_cov_2.318038.0	2.900
NODE_17954_length_687_cov_2.256329.0	2.520
NODE_17955_length_687_cov_2.256329.0	3.269
NODE_17956_length_687_cov_2.162975.0	2.900
NODE_17957_length_687_cov_2.142405.0	2.898
NODE_17958_length_687_cov_2.058544.0	2.898
NODE_17959_length_687_cov_2.018987.0	2.543
NODE_17960_length_687_cov_2.018987.0	2.908
NODE_17961_length_687_cov_1.995253.0	2.902
NODE_17962_length_687_cov_1.895570.0	2.534
NODE_17963_length_687_cov_1.870253.0	2.544
NODE_17964_length_687_cov_1.776899.0	2.543
NODE_17965_length_687_cov_1.724684.0	2.539
NODE_17966_length_687_cov_1.694620.0	2.528
NODE_17967_length_687_cov_1.645570.0	2.180
NODE_17968_length_687_cov_1.623418.0	2.544
NODE_17969_length_687_cov_1.620253.0	2.180
NODE_17970_length_687_cov_1.601266.0	2.179
NODE_17971_length_687_cov_1.575949.0	2.179
NODE_17972_length_687_cov_1.547468.0	1.808
NODE_17973_length_687_cov_1.487342.0	2.172
NODE_17974_length_687_cov_1.462025.0	1.818
NODE_17975_length_687_cov_1.447785.0	2.179
NODE_17976_length_687_cov_1.427215.0	1.818
NODE_17977_length_687_cov_1.419304.0	2.178
NODE_17978_length_687_cov_1.398734.0	1.820
NODE_17979_length_687_cov_1.389241.0	1.820
NODE_17980_length_687_cov_1.340190.0	2.183
NODE_17981_length_687_cov_1.295886.0	1.818
NODE_17982_length_687_cov_1.295886.0	1.441
NODE_17983_length_687_cov_1.237342.0	1.809
NODE_17984_length_687_cov_1.066456.0	1.453
NODE_17985_length_687_cov_1.034810.0	1.453
NODE_17986_length_687_cov_0.982595.0	1.456
NODE_17987_length_686_cov_2.961965.0	3.636
NODE_17988_length_686_cov_2.944532.0	2.915
NODE_17989_length_686_cov_2.893819.0	3.638
NODE_17990_length_686_cov_2.882726.0	3.590
NODE_17991_length_686_cov_2.678288.0	2.908
NODE_17992_length_686_cov_2.637084.0	2.891
NODE_17993_length_686_cov_2.619651.0	2.911
NODE_17994_length_686_cov_2.599049.0	3.622
NODE_17995_length_686_cov_2.534073.0	3.280
NODE_17996_length_686_cov_2.527734.0	3.273
NODE_17997_length_686_cov_2.410460.0	3.264
NODE_17998_length_686_cov_2.310618.0	3.273
NODE_17999_length_686_cov_2.267829.0	2.516
NODE_18000_length_686_cov_2.253566.0	2.897
NODE_18001_length_686_cov_2.251981.0	2.904
NODE_18002_length_686_cov_2.091918.0	2.913
NODE_18003_length_686_cov_2.050713.0	2.545
NODE_18004_length_686_cov_2.045959.0	2.908
NODE_18005_length_686_cov_2.022187.0	2.545
NODE_18006_length_686_cov_1.988906.0	2.898
NODE_18007_length_686_cov_1.965135.0	2.915
NODE_18008_length_686_cov_1.931854.0	2.551
NODE_18009_length_686_cov_1.931854.0	2.879
NODE_18010_length_686_cov_1.911252.0	2.520
NODE_18011_length_686_cov_1.896989.0	2.541
NODE_18012_length_686_cov_1.816165.0	2.541
NODE_18013_length_686_cov_1.816165.0	2.545
NODE_18014_length_686_cov_1.741680.0	2.187
NODE_18015_length_686_cov_1.600634.0	2.166
NODE_18016_length_686_cov_1.557845.0	2.168
NODE_18017_length_686_cov_1.538827.0	2.149
NODE_18018_length_686_cov_1.510301.0	1.822
NODE_18019_length_686_cov_1.507132.0	2.187
NODE_18020_length_686_cov_1.503962.0	2.172
NODE_18021_length_686_cov_1.427892.0	2.181
NODE_18022_length_686_cov_1.405705.0	1.818
NODE_18023_length_686_cov_1.375594.0	1.813
NODE_18024_length_686_cov_1.359746.0	1.818
NODE_18025_length_686_cov_1.350238.0	1.818
NODE_18026_length_686_cov_1.331220.0	1.765
NODE_18027_length_686_cov_1.270998.0	1.813
NODE_18028_length_686_cov_1.232964.0	1.816
NODE_18029_length_686_cov_1.220285.0	1.090
NODE_18030_length_686_cov_1.139461.0	1.455
NODE_18031_length_686_cov_1.129952.0	1.822
NODE_18032_length_686_cov_1.125198.0	1.822
NODE_18033_length_686_cov_1.117274.0	1.803
NODE_18034_length_686_cov_1.098257.0	1.456
NODE_18035_length_686_cov_1.072900.0	1.455
NODE_18036_length_686_cov_1.061807.0	1.434
NODE_18037_length_686_cov_0.987322.0	1.455
NODE_18038_length_685_cov_3.509524.0	4.358
NODE_18039_length_685_cov_3.461905.0	3.543
NODE_18040_length_685_cov_3.417460.0	4.359
NODE_18041_length_685_cov_3.193651.0	4.009
NODE_18042_length_685_cov_3.052381.0	3.644
NODE_18043_length_685_cov_2.988889.0	3.958
NODE_18044_length_685_cov_2.985714.0	3.642
NODE_18045_length_685_cov_2.955556.0	3.645
NODE_18046_length_685_cov_2.909524.0	3.634
NODE_18047_length_685_cov_2.736508.0	3.638
NODE_18048_length_685_cov_2.695238.0	2.915
NODE_18049_length_685_cov_2.536508.0	3.270
NODE_18050_length_685_cov_2.457143.0	3.226
NODE_18051_length_685_cov_2.423810.0	3.279
NODE_18052_length_685_cov_2.422222.0	3.274
NODE_18053_length_685_cov_2.152381.0	2.908
NODE_18054_length_685_cov_2.144444.0	2.909
NODE_18055_length_685_cov_2.125397.0	2.904
NODE_18056_length_685_cov_2.028571.0	2.547
NODE_18057_length_685_cov_1.946032.0	2.546
NODE_18058_length_685_cov_1.938095.0	2.546
NODE_18059_length_685_cov_1.930159.0	2.552
NODE_18060_length_685_cov_1.922222.0	2.526
NODE_18061_length_685_cov_1.912698.0	2.545
NODE_18062_length_685_cov_1.842857.0	2.547
NODE_18063_length_685_cov_1.841270.0	2.889
NODE_18064_length_685_cov_1.820635.0	2.542
NODE_18065_length_685_cov_1.792063.0	2.190
NODE_18066_length_685_cov_1.785714.0	2.547
NODE_18067_length_685_cov_1.752381.0	2.899
NODE_18068_length_685_cov_1.726984.0	2.184
NODE_18069_length_685_cov_1.690476.0	2.124
NODE_18070_length_685_cov_1.671429.0	2.180
NODE_18071_length_685_cov_1.646032.0	2.187
NODE_18072_length_685_cov_1.617460.0	2.162
NODE_18073_length_685_cov_1.601587.0	2.159
NODE_18074_length_685_cov_1.563492.0	1.825
NODE_18075_length_685_cov_1.493651.0	2.178
NODE_18076_length_685_cov_1.480952.0	1.796
NODE_18077_length_685_cov_1.384127.0	2.190
NODE_18078_length_685_cov_1.352381.0	1.438
NODE_18079_length_685_cov_1.350794.0	2.181
NODE_18080_length_685_cov_1.212698.0	1.820
NODE_18081_length_685_cov_1.196825.0	2.180
NODE_18082_length_685_cov_1.131746.0	1.095
NODE_18083_length_685_cov_1.104762.0	1.825
NODE_18084_length_684_cov_2.947536.0	4.009
NODE_18085_length_684_cov_2.887122.0	3.645
NODE_18086_length_684_cov_2.774245.0	3.287
NODE_18087_length_684_cov_2.643879.0	3.243
NODE_18088_length_684_cov_2.583466.0	3.272
NODE_18089_length_684_cov_2.445151.0	3.278
NODE_18090_length_684_cov_2.370429.0	2.915
NODE_18091_length_684_cov_2.354531.0	2.556
NODE_18092_length_684_cov_2.257552.0	2.911
NODE_18093_length_684_cov_2.235294.0	2.920
NODE_18094_length_684_cov_2.225755.0	2.920
NODE_18095_length_684_cov_2.168521.0	3.281
NODE_18096_length_684_cov_2.149444.0	3.285
NODE_18097_length_684_cov_2.098569.0	1.816
NODE_18098_length_684_cov_2.034976.0	2.548
NODE_18099_length_684_cov_2.014308.0	2.554
NODE_18100_length_684_cov_2.014308.0	2.550
NODE_18101_length_684_cov_2.007949.0	2.554
NODE_18102_length_684_cov_1.950715.0	2.553
NODE_18103_length_684_cov_1.906200.0	2.554
NODE_18104_length_684_cov_1.890302.0	2.554
NODE_18105_length_684_cov_1.861685.0	2.547
NODE_18106_length_684_cov_1.852146.0	2.920
NODE_18107_length_684_cov_1.772655.0	2.193
NODE_18108_length_684_cov_1.772655.0	2.537
NODE_18109_length_684_cov_1.758347.0	2.551
NODE_18110_length_684_cov_1.737679.0	2.544
NODE_18111_length_684_cov_1.712242.0	2.551
NODE_18112_length_684_cov_1.696343.0	2.553
NODE_18113_length_684_cov_1.674086.0	2.551
NODE_18114_length_684_cov_1.635930.0	2.154
NODE_18115_length_684_cov_1.627981.0	1.826
NODE_18116_length_684_cov_1.602544.0	2.190
NODE_18117_length_684_cov_1.572337.0	2.187
NODE_18118_length_684_cov_1.567568.0	2.189
NODE_18119_length_684_cov_1.535771.0	1.822
NODE_18120_length_684_cov_1.453100.0	2.184
NODE_18121_length_684_cov_1.443561.0	2.178
NODE_18122_length_684_cov_1.441971.0	2.181
NODE_18123_length_684_cov_1.426073.0	2.541
NODE_18124_length_684_cov_1.408585.0	2.174
NODE_18125_length_684_cov_1.314785.0	2.183
NODE_18126_length_684_cov_1.305246.0	1.461
NODE_18127_length_684_cov_1.300477.0	1.803
NODE_18128_length_684_cov_1.279809.0	1.823
NODE_18129_length_684_cov_1.276630.0	1.822
NODE_18130_length_684_cov_1.065183.0	1.449
NODE_18131_length_684_cov_1.025437.0	1.456
NODE_18132_length_684_cov_0.974563.0	1.461
NODE_18133_length_683_cov_205.378981.0	198.249
NODE_18134_length_683_cov_3.203822.0	4.012
NODE_18135_length_683_cov_3.082803.0	3.657
NODE_18136_length_683_cov_2.882166.0	3.634
NODE_18137_length_683_cov_2.861465.0	3.609
NODE_18138_length_683_cov_2.579618.0	3.283
NODE_18139_length_683_cov_2.480892.0	2.540
NODE_18140_length_683_cov_2.471338.0	2.917
NODE_18141_length_683_cov_2.404459.0	3.264
NODE_18142_length_683_cov_2.269108.0	2.918
NODE_18143_length_683_cov_2.237261.0	2.895
NODE_18144_length_683_cov_2.192675.0	2.927
NODE_18145_length_683_cov_2.184713.0	2.909
NODE_18146_length_683_cov_2.175159.0	2.919
NODE_18147_length_683_cov_2.171975.0	2.919
NODE_18148_length_683_cov_2.146497.0	2.548
NODE_18149_length_683_cov_2.138535.0	2.915
NODE_18150_length_683_cov_2.125796.0	2.927
NODE_18151_length_683_cov_2.119427.0	2.914
NODE_18152_length_683_cov_2.020701.0	2.193
NODE_18153_length_683_cov_2.003185.0	2.911
NODE_18154_length_683_cov_2.001592.0	3.654
NODE_18155_length_683_cov_1.971338.0	2.543
NODE_18156_length_683_cov_1.934713.0	2.553
NODE_18157_length_683_cov_1.933121.0	2.549
NODE_18158_length_683_cov_1.926752.0	2.558
NODE_18159_length_683_cov_1.894904.0	2.555
NODE_18160_length_683_cov_1.861465.0	2.561
NODE_18161_length_683_cov_1.858280.0	2.558
NODE_18162_length_683_cov_1.839172.0	2.919
NODE_18163_length_683_cov_1.643312.0	2.192
NODE_18164_length_683_cov_1.601911.0	2.190
NODE_18165_length_683_cov_1.600318.0	2.193
NODE_18166_length_683_cov_1.579618.0	2.558
NODE_18167_length_683_cov_1.571656.0	2.189
NODE_18168_length_683_cov_1.546178.0	2.186
NODE_18169_length_683_cov_1.538217.0	2.195
NODE_18170_length_683_cov_1.523885.0	2.193
NODE_18171_length_683_cov_1.520701.0	2.192
NODE_18172_length_683_cov_1.452229.0	2.189
NODE_18173_length_683_cov_1.339172.0	1.804
NODE_18174_length_683_cov_1.318471.0	1.830
NODE_18175_length_683_cov_1.308917.0	1.824
NODE_18176_length_683_cov_1.200637.0	1.811
NODE_18177_length_683_cov_1.199045.0	1.826
NODE_18178_length_683_cov_1.097134.0	1.463
NODE_18179_length_683_cov_1.093949.0	1.463
NODE_18180_length_683_cov_1.027070.0	1.457
NODE_18181_length_682_cov_3.492823.0	4.374
NODE_18182_length_682_cov_3.317384.0	3.287
NODE_18183_length_682_cov_3.295056.0	4.016
NODE_18184_length_682_cov_3.275917.0	4.339
NODE_18185_length_682_cov_3.242424.0	4.022
NODE_18186_length_682_cov_3.078150.0	3.658
NODE_18187_length_682_cov_2.797448.0	3.660
NODE_18188_length_682_cov_2.786284.0	3.648
NODE_18189_length_682_cov_2.720893.0	3.661
NODE_18190_length_682_cov_2.626794.0	3.296
NODE_18191_length_682_cov_2.588517.0	3.660
NODE_18192_length_682_cov_2.555024.0	3.290
NODE_18193_length_682_cov_2.430622.0	2.886
NODE_18194_length_682_cov_2.403509.0	2.928
NODE_18195_length_682_cov_2.360447.0	2.924
NODE_18196_length_682_cov_2.311005.0	2.924
NODE_18197_length_682_cov_2.311005.0	2.925
NODE_18198_length_682_cov_2.261563.0	2.930
NODE_18199_length_682_cov_2.237640.0	3.290
NODE_18200_length_682_cov_2.177033.0	2.919
NODE_18201_length_682_cov_2.140351.0	2.925
NODE_18202_length_682_cov_2.137161.0	2.896
NODE_18203_length_682_cov_2.135566.0	2.862
NODE_18204_length_682_cov_2.084530.0	2.562
NODE_18205_length_682_cov_2.078150.0	2.870
NODE_18206_length_682_cov_2.022329.0	2.928
NODE_18207_length_682_cov_2.012759.0	2.550
NODE_18208_length_682_cov_1.929825.0	2.191
NODE_18209_length_682_cov_1.904306.0	2.522
NODE_18210_length_682_cov_1.834131.0	2.554
NODE_18211_length_682_cov_1.803828.0	2.563
NODE_18212_length_682_cov_1.755981.0	1.831
NODE_18213_length_682_cov_1.751196.0	2.198
NODE_18214_length_682_cov_1.746411.0	2.186
NODE_18215_length_682_cov_1.708134.0	2.563
NODE_18216_length_682_cov_1.687400.0	2.189
NODE_18217_length_682_cov_1.636364.0	2.196
NODE_18218_length_682_cov_1.629984.0	2.173
NODE_18219_length_682_cov_1.598086.0	1.828
NODE_18220_length_682_cov_1.580542.0	2.169
NODE_18221_length_682_cov_1.577352.0	2.180
NODE_18222_length_682_cov_1.534290.0	2.198
NODE_18223_length_682_cov_1.489633.0	2.192
NODE_18224_length_682_cov_1.483254.0	2.196
NODE_18225_length_682_cov_1.481659.0	1.465
NODE_18226_length_682_cov_1.272727.0	2.182
NODE_18227_length_682_cov_1.237640.0	1.826
NODE_18228_length_681_cov_6.396166.0	6.424
NODE_18229_length_681_cov_3.560703.0	3.924
NODE_18230_length_681_cov_2.968051.0	3.664
NODE_18231_length_681_cov_2.463259.0	3.279
NODE_18232_length_681_cov_2.437700.0	2.937
NODE_18233_length_681_cov_2.343450.0	3.289
NODE_18234_length_681_cov_2.332268.0	3.301
NODE_18235_length_681_cov_2.321086.0	2.918
NODE_18236_length_681_cov_2.319489.0	2.935
NODE_18237_length_681_cov_2.311502.0	2.934
NODE_18238_length_681_cov_2.282748.0	2.930
NODE_18239_length_681_cov_2.261981.0	2.910
NODE_18240_length_681_cov_2.260383.0	2.925
NODE_18241_length_681_cov_2.257188.0	2.900
NODE_18242_length_681_cov_2.226837.0	2.915
NODE_18243_length_681_cov_2.217252.0	1.831
NODE_18244_length_681_cov_2.196486.0	2.932
NODE_18245_length_681_cov_2.177316.0	3.292
NODE_18246_length_681_cov_2.148562.0	2.932
NODE_18247_length_681_cov_2.146965.0	2.915
NODE_18248_length_681_cov_2.138978.0	2.918
NODE_18249_length_681_cov_2.123003.0	2.925
NODE_18250_length_681_cov_2.105431.0	2.916
NODE_18251_length_681_cov_2.095847.0	2.937
NODE_18252_length_681_cov_2.036741.0	2.557
NODE_18253_length_681_cov_2.030351.0	2.568
NODE_18254_length_681_cov_2.015974.0	2.565
NODE_18255_length_681_cov_2.007987.0	2.203
NODE_18256_length_681_cov_1.964856.0	2.567
NODE_18257_length_681_cov_1.958466.0	2.567
NODE_18258_length_681_cov_1.956869.0	2.567
NODE_18259_length_681_cov_1.929712.0	2.565
NODE_18260_length_681_cov_1.910543.0	2.568
NODE_18261_length_681_cov_1.904153.0	2.198
NODE_18262_length_681_cov_1.856230.0	2.562
NODE_18263_length_681_cov_1.854633.0	2.562
NODE_18264_length_681_cov_1.793930.0	2.565
NODE_18265_length_681_cov_1.701278.0	2.194
NODE_18266_length_681_cov_1.691693.0	2.200
NODE_18267_length_681_cov_1.683706.0	1.833
NODE_18268_length_681_cov_1.682109.0	2.562
NODE_18269_length_681_cov_1.659744.0	2.198
NODE_18270_length_681_cov_1.650160.0	2.559
NODE_18271_length_681_cov_1.635783.0	2.200
NODE_18272_length_681_cov_1.627796.0	2.198
NODE_18273_length_681_cov_1.603834.0	2.552
NODE_18274_length_681_cov_1.602236.0	1.830
NODE_18275_length_681_cov_1.576677.0	1.836
NODE_18276_length_681_cov_1.559105.0	2.198
NODE_18277_length_681_cov_1.530351.0	2.198
NODE_18278_length_681_cov_1.512780.0	2.173
NODE_18279_length_681_cov_1.507987.0	1.834
NODE_18280_length_681_cov_1.496805.0	2.181
NODE_18281_length_681_cov_1.431310.0	2.201
NODE_18282_length_681_cov_1.335463.0	1.824
NODE_18283_length_681_cov_1.317891.0	2.185
NODE_18284_length_681_cov_1.303514.0	1.831
NODE_18285_length_681_cov_1.273163.0	1.831
NODE_18286_length_681_cov_1.247604.0	1.831
NODE_18287_length_681_cov_1.142173.0	1.100
NODE_18288_length_681_cov_1.137380.0	1.468
NODE_18289_length_681_cov_1.102236.0	1.464
NODE_18290_length_680_cov_4.262400.0	5.510
NODE_18291_length_680_cov_3.609600.0	4.399
NODE_18292_length_680_cov_3.419200.0	3.659
NODE_18293_length_680_cov_3.395200.0	4.403
NODE_18294_length_680_cov_3.059200.0	4.026
NODE_18295_length_680_cov_2.942400.0	3.672
NODE_18296_length_680_cov_2.740800.0	3.297
NODE_18297_length_680_cov_2.694400.0	3.657
NODE_18298_length_680_cov_2.598400.0	3.674
NODE_18299_length_680_cov_2.577600.0	3.271
NODE_18300_length_680_cov_2.532800.0	3.293
NODE_18301_length_680_cov_2.508800.0	3.293
NODE_18302_length_680_cov_2.406400.0	2.941
NODE_18303_length_680_cov_2.393600.0	2.931
NODE_18304_length_680_cov_2.379200.0	3.281
NODE_18305_length_680_cov_2.364800.0	2.934
NODE_18306_length_680_cov_2.340800.0	2.937
NODE_18307_length_680_cov_2.305600.0	2.937
NODE_18308_length_680_cov_2.267200.0	3.299
NODE_18309_length_680_cov_2.257600.0	2.932
NODE_18310_length_680_cov_2.232000.0	2.932
NODE_18311_length_680_cov_2.168000.0	2.934
NODE_18312_length_680_cov_2.144000.0	2.938
NODE_18313_length_680_cov_2.121600.0	2.566
NODE_18314_length_680_cov_2.096000.0	2.568
NODE_18315_length_680_cov_2.088000.0	2.568
NODE_18316_length_680_cov_2.003200.0	2.928
NODE_18317_length_680_cov_1.966400.0	2.568
NODE_18318_length_680_cov_1.929600.0	2.932
NODE_18319_length_680_cov_1.769600.0	2.204
NODE_18320_length_680_cov_1.667200.0	2.182
NODE_18321_length_680_cov_1.635200.0	2.206
NODE_18322_length_680_cov_1.590400.0	2.569
NODE_18323_length_680_cov_1.587200.0	2.197
NODE_18324_length_680_cov_1.585600.0	2.178
NODE_18325_length_680_cov_1.582400.0	1.471
NODE_18326_length_680_cov_1.568000.0	2.566
NODE_18327_length_680_cov_1.548800.0	1.837
NODE_18328_length_680_cov_1.542400.0	2.203
NODE_18329_length_680_cov_1.539200.0	1.807
NODE_18330_length_680_cov_1.524800.0	2.200
NODE_18331_length_680_cov_1.515200.0	2.201
NODE_18332_length_680_cov_1.484800.0	1.834
NODE_18333_length_680_cov_1.398400.0	2.199
NODE_18334_length_680_cov_1.339200.0	2.201
NODE_18335_length_680_cov_1.273600.0	2.200
NODE_18336_length_680_cov_1.267200.0	1.831
NODE_18337_length_680_cov_1.224000.0	1.832
NODE_18338_length_680_cov_1.174400.0	1.838
NODE_18339_length_680_cov_1.065600.0	1.837
NODE_18340_length_680_cov_1.030400.0	1.463
NODE_18341_length_680_cov_1.009600.0	1.825
NODE_18342_length_680_cov_1.008000.0	1.469
NODE_18343_length_680_cov_1.001600.0	1.468
NODE_18344_length_679_cov_2175.006410.0	1356.614
NODE_18345_length_679_cov_2.923077.0	2.918
NODE_18346_length_679_cov_2.899038.0	3.664
NODE_18347_length_679_cov_2.714744.0	3.667
NODE_18348_length_679_cov_2.687500.0	3.289
NODE_18349_length_679_cov_2.660256.0	3.309
NODE_18350_length_679_cov_2.605769.0	3.305
NODE_18351_length_679_cov_2.578526.0	3.295
NODE_18352_length_679_cov_2.522436.0	3.308
NODE_18353_length_679_cov_2.508013.0	3.306
NODE_18354_length_679_cov_2.491987.0	3.290
NODE_18355_length_679_cov_2.423077.0	2.937
NODE_18356_length_679_cov_2.413462.0	3.293
NODE_18357_length_679_cov_2.381410.0	2.943
